Symbol,Name,IPO Year,Market Cap,Volume,Sector,Industry
GECCM,Great Elm Capital Corp. 6.75% Notes Due 2025,,0,360,,
GECCN,Great Elm Capital Corp. 6.5% Notes due 2024,,0,400,,
GEG,Great Elm Group Inc. Common Stock,,75308015,6609,Technology,Computer Software: Prepackaged Software
GENC,Gencor Industries Inc. Common Stock,,185790788,23895,Capital Goods,Construction/Ag Equipment/Trucks
GEOS,Geospace Technologies Corporation Common Stock (Texas),,113782392,34299,Capital Goods,Industrial Machinery/Components
GERN,Geron Corporation Common Stock,1996,530907517,2621393,Health Care,Major Pharmaceuticals
GEVO,Gevo Inc. Common Stock,2011,1707907676,32849868,Basic Industries,Major Chemicals
GFED,Guaranty Federal Bancshares Inc. Common Stock,,75979886,117,Finance,Major Banks
GFN,General Finance Corporation General Finance Corporation Common Stock,,232047480,24761,Technology,Diversified Commercial Services
GFNCP,General Finance Corporation Cumulative Redeemable Perpetual Preferred Series C,,0,1814,Technology,Diversified Commercial Services
GFNSZ,General Finance Corporation 7.875% Senior Notes due 2025,,0,76515,Technology,Diversified Commercial Services
GH,Guardant Health Inc. Common Stock,2018,15663673438,1399950,Health Care,Medical Specialities
GHSI,Guardion Health Sciences Inc. Common Stock,2019,81068046,90928099,Health Care,Major Pharmaceuticals
GHVIU,Gores Holdings VI Inc. Unit,2020,0,100310,Finance,Finance: Consumer Services
GIFI,Gulf Island Fabrication Inc. Common Stock,1997,53638449,58166,Capital Goods,Metal Fabrications
GIII,G-III Apparel Group LTD. Common Stock,1989,1327445986,783386,Consumer Non-Durables,Apparel
GILD,Gilead Sciences Inc. Common Stock,1992,81078200677,8077369,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GLAD,Gladstone Capital Corporation Common Stock,2001,295003897,243718,Consumer Non-Durables,Textiles
GLADL,Gladstone Capital Corporation 5.375% Notes due 2024,,0,149,Consumer Non-Durables,Textiles
GLAQU,Globis Acquisition Corp. Unit,2020,0,7034,Finance,Business Services
GLBZ,Glen Burnie Bancorp Common Stock,,31262429,128,Finance,Major Banks
GLDD,Great Lakes Dredge & Dock Corporation Common Stock,,896593342,411534,Basic Industries,Military/Government/Technical
GLPI,Gaming and Leisure Properties Inc. Common Stock,,9472991544,1824679,Consumer Services,Real Estate Investment Trusts
GLSI,Greenwich LifeSciences Inc. Common Stock,2020,433624844,228137,Health Care,Major Pharmaceuticals
GLUU,Glu Mobile Inc. Common Stock,2007,1556582235,5680656,Technology,EDP Services
GLYC,GlycoMimetics Inc. Common Stock,2014,175053521,923366,Health Care,Major Pharmaceuticals
GMBTU,Queen's Gambit Growth Capital Unit,2021,0,122206,Finance,Business Services
GMIIU,Gores Metropoulos II Inc. Unit,2021,0,1544810,Finance,Business Services
GNACU,Group Nine Acquisition Corp. Unit,2021,0,42472,Finance,Business Services
GNCA,Genocea Biosciences Inc. Common Stock,2014,150774950,1031919,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GNLN,Greenlane Holdings Inc. Class A Common Stock,2019,183649832,443426,Capital Goods,Recreational Products/Toys
GNMK,GenMark Diagnostics Inc. Common Stock,2010,997639166,1267735,Health Care,Medical/Dental Instruments
GNOG,Golden Nugget Online Gaming Inc. Class A Common Stock,2019,1261426165,1808550,Technology,Computer Software: Prepackaged Software
GNOGW,Golden Nugget Online Gaming Inc. Warrant,2019,0,218066,Technology,Computer Software: Prepackaged Software
GNPX,Genprex Inc. Common Stock,2018,192449896,1007817,Health Care,Major Pharmaceuticals
GNRS,Greenrose Acquisition Corp. Common Stock,2020,226149525,357302,Finance,Business Services
GNRSU,Greenrose Acquisition Corp. Unit,2020,0,13321,Finance,Business Services
GNRSW,Greenrose Acquisition Corp. Warrant,2020,0,560500,Finance,Business Services
GNSS,Genasys Inc. Common Stock,,259476334,133842,Consumer Non-Durables,Consumer Electronics/Appliances
GNTX,Gentex Corporation Common Stock,,8221646313,3399131,Capital Goods,Auto Parts:O.E.M.
GNTY,Guaranty Bancshares Inc. Common Stock,2017,362898242,26862,Finance,Major Banks
GNUS,Genius Brands International Inc. Common Stock,,431488899,160799215,Consumer Services,Movies/Entertainment
GO,Grocery Outlet Holding Corp. Common Stock,2019,4069206868,3285073,Consumer Services,Food Chains
GOCO,GoHealth Inc. Class A Common Stock,2020,4730982431,1142846,Finance,Specialty Insurers
GOEV,Canoo Inc. Class A Common Stock,2019,3645590631,3343504,Capital Goods,Auto Parts:O.E.M.
GOEVW,Canoo Inc. Warrant,2019,0,344234,Capital Goods,Auto Parts:O.E.M.
GOGO,Gogo Inc. Common Stock,2013,1119330399,5204787,Consumer Services,Telecommunications Equipment
GOOD,Gladstone Commercial Corporation Real Estate Investment Trust,2003,633308807,276981,Consumer Services,Real Estate
GOODM,Gladstone Commercial Corporation Series D Cumulative Redeemable Preferred Stock,,0,6013,Consumer Services,Real Estate
GOODN,Gladstone Commercial Corporation 6.625% Series E Cumulative Redeemable Preferred Stock,,0,4968,Consumer Services,Real Estate
GOOG,Alphabet Inc. Class C Capital Stock,2004,1.26026E+12,1771641,Technology,Computer Software: Programming Data Processing
GOOGL,Alphabet Inc. Class A Common Stock,,1.25355E+12,2760328,Technology,Computer Software: Programming Data Processing
GOSS,Gossamer Bio Inc. Common Stock,2019,741815358,1008026,Health Care,Major Pharmaceuticals
GOVX,GeoVax Labs Inc. Common Stock,,18139579,449725,Health Care,Major Pharmaceuticals
GOVXW,GeoVax Labs Inc. Warrants,,0,10167,Health Care,Major Pharmaceuticals
GPACU,Global Partner Acquisition Corp II Unit,2021,0,90483,Finance,Business Services
GPP,Green Plains Partners LP Common Units,2015,227440076,47957,Basic Industries,Major Chemicals
GPRE,Green Plains Inc. Common Stock,,708530103,1084294,Basic Industries,Major Chemicals
GPRO,GoPro Inc. Class A Common Stock,2014,1395934842,8184205,Miscellaneous,Industrial Machinery/Components
GRAY,Graybug Vision Inc. Common Stock,2020,657280372,61077,Health Care,Major Pharmaceuticals
GRBK,Green Brick Partners Inc. Common Stock,,1012338380,1280167,Capital Goods,Homebuilding
GRIL,Muscle Maker Inc Common Stock,2020,23474194,315654,Consumer Services,Restaurants
GRNV,GreenVision Acquisition Corp Common stock,2019,73959375,27953,Health Care,Misc Health and Biotechnology Services
GRNVR,GreenVision Acquisition Corp Rights,2019,0,3384,Health Care,Misc Health and Biotechnology Services
GRNVU,GreenVision Acquisition Corp Unit ,2019,0,121,Health Care,Misc Health and Biotechnology Services
GRNVW,GreenVision Acquisition Corp Warrant,2019,0,72723,Health Care,Misc Health and Biotechnology Services
GROW,U.S. Global Investors Inc. Class A Common Stock,,82524156,215871,Finance,Investment Managers
GRPN,Groupon Inc. Common Stock,2011,914513670,984818,Technology,Advertising
GRSV,Gores Holdings V Inc. Common stock,2020,689062500,469758,Finance,Business Services
GRSVU,Gores Holdings V Inc. Unit,2020,0,29575,Finance,Business Services
GRSVW,Gores Holdings V Inc. Warrant,2020,0,66516,Finance,Business Services
GRTS,Gritstone Oncology Inc. Common Stock,2018,812535661,1765705,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GRTX,Galera Therapeutics Inc. Common Stock,2019,265232872,81218,Health Care,Major Pharmaceuticals
GRWG,GrowGeneration Corp. Common Stock,,2508828288,1546718,Consumer Services,RETAIL: Building Materials
GSAQU,Global Synergy Acquisition Corp. Units,2021,0,31892,Finance,Business Services
GSBC,Great Southern Bancorp Inc. Common Stock,1989,688198662,41931,Finance,Major Banks
GSHD,Goosehead Insurance Inc. Class A Common Stock,2018,4898795544,127703,Finance,Specialty Insurers
GSIT,GSI Technology Common Stock,2007,182038980,152204,Technology,Semiconductors
GSKY,GreenSky Inc. Class A Common Stock,2018,922037434,1507122,Miscellaneous,Business Services
GT,The Goodyear Tire & Rubber Company Common Stock,,2492203347,3693144,Consumer Durables,Automotive Aftermarket
GTHX,G1 Therapeutics Inc. Common Stock,2017,858316294,1318693,Health Care,Major Pharmaceuticals
GTIM,Good Times Restaurants Inc. Common Stock,,36120084,25428,Consumer Services,Restaurants
GTLS,Chart Industries Inc. Common Stock,2006,4546870967,458899,Capital Goods,Metal Fabrications
GTYH,GTY Technology Holdings Inc. Common Stock,2016,411079087,162439,Technology,EDP Services
GVP,GSE Systems Inc. Common Stock,,37530972,788349,Technology,Computer Software: Prepackaged Software
GWAC,Good Works Acquisition Corp. Common Stock,2020,222082520,62324,Finance,Business Services
GWACW,Good Works Acquisition Corp. Warrant,2020,0,130127,Finance,Business Services
GWGH,GWG Holdings Inc Common Stock,2014,242252940,42956,Finance,Life Insurance
GWRS,Global Water Resources Inc. Common Stock,2016,356418536,36321,Public Utilities,Water Supply
GXGX,GX Acquisiton Corp. Class A Common Stock,2019,367281250,1784524,Finance,Business Services
GXGXU,GX Acquisiton Corp. Unit,2019,0,600,Finance,Business Services
GXGXW,GX Acquisiton Corp. Warrant,2019,0,429336,Finance,Business Services
GYRO,Gyrodyne LLC Common Stock,,24834890,116,Consumer Services,Building operators
HA,Hawaiian Holdings Inc. Common Stock,,949057383,1198011,Transportation,Air Freight/Delivery Services
HAAC,Health Assurance Acquisition Corp. Class A Common Stock,2021,644565000,449364,Finance,Business Services
HAACU,Health Assurance Acquisition Corp. SAIL Securities,2020,0,731543,Finance,Business Services
HAACW,Health Assurance Acquisition Corp. Warrants,2021,0,199470,Finance,Business Services
HAFC,Hanmi Financial Corporation Common Stock,,432529828,453033,Finance,Major Banks
HAIN,Hain Celestial Group Inc. (The) Common Stock,,4232811483,792648,Consumer Non-Durables,Packaged Foods
HALL,Hallmark Financial Services Inc. Common Stock,,64767504,177119,Finance,Property-Casualty Insurers
HALO,Halozyme Therapeutics Inc. Common Stock,,6476619446,1132759,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
HARP,Harpoon Therapeutics Inc. Common Stock,2019,601288196,360999,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
HAS,Hasbro Inc. Common Stock,,13037093092,1059908,Consumer Non-Durables,Recreational Products/Toys
HAYN,Haynes International Inc. Common Stock,2007,293591703,105144,Capital Goods,Steel/Iron Ore
HBAN,Huntington Bancshares Incorporated Common Stock,,13803360250,13237282,Finance,Major Banks
HBANN,Huntington Bancshares Incorporated Depositary Shares each representing a 1/40th interest in a share of 5.875% Series C Non-Cumulative Perpetual Preferred Stock,,0,1801,Finance,Major Banks
HBANO,Huntington Bancshares Incorporated Depositary Shares,,0,88717,Finance,Major Banks
HBCP,Home Bancorp Inc. Common Stock,,250837913,14993,Finance,Banks
HBIO,Harvard Bioscience Inc. Common Stock,2000,176169305,122636,Capital Goods,Biotechnology: Laboratory Analytical Instruments
HBMD,Howard Bancorp Inc. Common Stock,,235590711,22225,Finance,Major Banks
HBNC,Horizon Bancorp Inc. Common Stock,,718324800,94532,Finance,Major Banks
HBP,Huttig Building Products Inc. Common Stock,,93574385,26613,Consumer Services,RETAIL: Building Materials
HBT,HBT Financial Inc. Common Stock,2019,409663006,175005,Finance,Major Banks
HCAP,Harvest Capital Credit Corporation Common Stock,,46059043,9715,,
HCAPZ,Harvest Capital Credit Corporation 6.125% Notes due 2022,,0,600,,
HCAQ,HealthCor Catalio Acquisition Corp. Class A Ordinary Shares,2021,0,381097,,
HCAR,Healthcare Services Acquisition Corporation Class A Common Stock,2021,0,474562,Finance,Business Services
HCARU,Healthcare Services Acquisition Corporation Unit,2020,0,265798,Finance,Business Services
HCARW,Healthcare Services Acquisition Corporation Warrant,2021,0,39698,Finance,Business Services
HCAT,Health Catalyst Inc Common Stock,2019,2172096751,435023,Technology,Computer Software: Programming Data Processing
HCCCU,Healthcare Capital Corp. Unit,2021,0,316355,Finance,Business Services
HCCI,Heritage-Crystal Clean Inc. Common Stock,2008,529765904,67288,Basic Industries,Miscellaneous
HCDI,Harbor Custom Development Inc. Common Stock,2020,46708351,827549,Capital Goods,Homebuilding
HCICU,Hennessy Capital Investment Corp. V Units ,2021,0,844120,Finance,Business Services
HCIIU,Hudson Executive Investment Corp. II Unit,2021,0,32405,Finance,Business Services
HCKT,Hackett Group Inc (The). Common Stock,,426656060,228196,Consumer Services,Professional Services
HCSG,Healthcare Services Group Inc. Common Stock,1983,2476086480,1996035,Health Care,Hospital/Nursing Management
HDSN,Hudson Technologies Inc. Common Stock,,60253563,1805489,Consumer Durables,Industrial Specialties
HEAR,Turtle Beach Corporation Common Stock,,440591580,1019659,Capital Goods,Telecommunications Equipment
HEC,Hudson Executive Investment Corp. Class A Common Stock,2020,602887500,1876562,Finance,Business Services
HECCU,Hudson Executive Investment Corp. Units,2020,0,139829,Finance,Business Services
HECCW,Hudson Executive Investment Corp. Warrant,2020,0,600780,Finance,Business Services
HEES,H&E Equipment Services Inc. Common Stock,2006,1034833730,249437,,
HEPA,Hepion Pharmaceuticals Inc. Common Stock,,65651564,1347018,Health Care,Major Pharmaceuticals
HFBL,Home Federal Bancorp Inc. of Louisiana Common StocK,,52035903,24,Finance,Savings Institutions
HFEN,HF Enterprises Inc. Common Stock,2020,51677100,14112,Finance,Real Estate
HFFG,HF Foods Group Inc. Common Stock,2017,416345556,176317,Consumer Non-Durables,Food Distributors
HFWA,Heritage Financial Corporation Common Stock,,877288629,236611,Finance,Banks
HGBL,Heritage Global Inc. Common Stock,,105579744,39926,Miscellaneous,Business Services
HGEN,Humanigen Inc. Common Stock,,1007600000,564135,Health Care,Major Pharmaceuticals
HIBB,Hibbett Sports Inc. Common Stock,1996,926485289,478039,Consumer Services,Other Specialty Stores
HIFS,Hingham Institution for Savings Common Stock,,471464247,4155,,
HJLI,Hancock Jaffe Laboratories Inc. Common Stock,2018,21760553,776323,Health Care,Medical/Dental Instruments
HJLIW,Hancock Jaffe Laboratories Inc. Warrants,2018,0,34273,Health Care,Medical/Dental Instruments
HLAHU,Hamilton Lane Alliance Holdings I Inc. Unit,2021,0,659813,Finance,Business Services
HLIO,Helios Technologies Inc. Common Stock,,1767115876,89396,Capital Goods,Metal Fabrications
HLIT,Harmonic Inc. Common Stock,1995,770252380,662992,Technology,Radio And Television Broadcasting And Communications Equipment
HLNE,Hamilton Lane Incorporated Class A Common Stock,2017,4087741089,158300,Finance,Investment Managers
HLXA,Helix Acquisition Corp. Class A Ordinary Shares,2020,164187450,14703,Finance,Business Services
HMCO,HumanCo Acquisition Corp. Class A Common Stock,,,0,,
HMCOU,HumanCo Acquisition Corp. Unit,2020,0,51842,Finance,Business Services
HMCOW,HumanCo Acquisition Corp. Warrant,,,0,,
HMHC,Houghton Mifflin Harcourt Company Common Stock,2013,644352584,2010107,Consumer Services,Books
HMNF,HMN Financial Inc. Common Stock,,87054462,30774,Finance,Savings Institutions
HMPT,Home Point Capital Inc,,,0,,
HMST,HomeStreet Inc. Common Stock,2012,788287597,115378,Finance,Major Banks
HMSY,HMS Holdings Corp (DE),1992,3241684802,2245096,Miscellaneous,Business Services
HMTV,Hemisphere Media Group Inc. Class A Common Stock,,382432072,140472,Consumer Services,Television Services
HNNA,Hennessy Advisors Inc. Common Stock,,63516325,23550,Finance,Investment Managers
HNRG,Hallador Energy Company Common Stock,,40519334,183764,Energy,Coal Mining
HOFT,Hooker Furniture Corporation Common Stock,,370169650,61618,Consumer Durables,Home Furnishings
HOFV,Hall of Fame Resort & Entertainment Company Common Stock,,153819038,3199333,Consumer Services,Services-Misc. Amusement & Recreation
HOFVW,Hall of Fame Resort &amp; Entertainment Company Warrant,,0,106967,Consumer Services,Services-Misc. Amusement & Recreation
HOL,Holicity Inc. Class A Common Stock,2020,388125000,15427,Finance,Business Services
HOLUU,Holicity Inc. Unit,2020,0,13560,Finance,Business Services
HOLUW,Holicity Inc. Warrant,2020,0,7526,Finance,Business Services
HOLX,Hologic Inc. Common Stock,1990,19525610598,3536648,Health Care,Medical Electronics
HOMB,Home BancShares Inc. Common Stock,2006,3559360465,845712,Finance,Major Banks
HONE,HarborOne Bancorp Inc. Common Stock,2016,644684227,216678,Finance,Major Banks
HOOK,HOOKIPA Pharma Inc. Common Stock,2019,314736946,166263,Health Care,Major Pharmaceuticals
HOPE,Hope Bancorp Inc. Common Stock,,1422437052,880362,Finance,Major Banks
HOTH,Hoth Therapeutics Inc. Common Stock,2019,34852705,1300912,Health Care,Major Pharmaceuticals
HOVNP,Hovnanian Enterprises Inc Dep Shr Srs A Pfd,,0,3452,Capital Goods,Homebuilding
HPK,HighPeak Energy Inc. Common Stock,,1352825645,18054,Energy,Oil & Gas Production
HPKEW,HighPeak Energy Inc. Warrant,,0,3457,Energy,Oil & Gas Production
HQI,HireQuest Inc. Common Stock (DE),,139082814,4657,Technology,Professional Services
HQY,HealthEquity Inc. Common Stock,2014,6409471280,1168773,Miscellaneous,Business Services
